index,response,tag
730,"It is located on Bicol University-Main Campus Gate 4, Ground Admissions Office Legazpi City, Albay, 4500",18
731,"BU Admission office is located on Bicol University-Main Campus Gate 4, Ground Admissions Office Legazpi City, Albay, 4500",18
732,Picture format must be:\n Recent 2x2\n Unedited or Unfiltere4d studio-taken\n In white background\n With Signature\n With name tag,19
733,Purchase your postage stamp from the post office.,20
734,Get your postage stamp from the post office.,20
735,Obtain your postage stamp at the post office.,20
736,Procure your postage stamp at the post office.,20
737,Secure your postage stamp from the post office.,20
738,Acquire your postage stamp at the post office.,20
739,Pick up your postage stamp at the post office.,20
740,Collect your postage stamp from the post office.,20
741,Grab your postage stamp at the post office.,20
742,Buy your postage stamp from the post office.,20
743,You can get your postage stamp at the post office.,20
744,You can purchase your postage stamp from the post office.,20
745,"The cost of the mailing stamp may exceed Php. 50, but it will not be less than Php. 50.00.",21
746,"The price of the mailing stamp might go beyond Php. 50, but it won't fall below Php. 50.00.",21
747,"The mailing stamp could cost more than Php. 50, but it won't be under Php. 50.00.",21
748,"The mailing stamp's price may surpass Php. 50, but it won't be lower than Php. 50.00.",21
749,"The mailing stamp might be priced higher than Php. 50, but it won't be less than Php. 50.00.",21
750,Affix it to the upper right-hand corner of the long-sized window mailing envelope.,22
751,Place it on the top right corner of the long-sized window mailing envelope.,22
752,Stick it on the upper-right corner of the long-sized window mailing envelope.,22
753,Adhere it to the upper right corner of the long-sized window mailing envelope.,22
754,Attach it to the upper right-hand corner of the long-sized window mailing envelope.,22
755,Position it on the top right-hand corner of the long-sized window mailing envelope.,22
756,Affix it to the top right corner of the long-sized window mailing envelope.,22
757,Place it in the upper right corner of the long-sized window mailing envelope.,22
758,Stick it in the upper-right corner of the long-sized window mailing envelope.,22
759,Adhere it in the upper right-hand corner of the long-sized window mailing envelope.,22
760,Position it at the top right-hand corner of the long-sized window mailing envelope.,22
761,Attach it to the top right corner of the long-sized window mailing envelope.,22
762,Kindly provide your parents' certificate of contract.,23
763,Please ensure the submission of your parents' certificate of contract.,23
764,We require the certificate of contract from your parents.,23
765,"Submit the certificate of contract signed by your parents, please.",23
766,Your parents' certificate of contract needs to be submitted.,23
767,Make sure to include your parents' certificate of contract.,23
768,Your parents' certificate of contract is required for submission.,23
769,Please don't forget to submit your parents' certificate of contract.,23
770,It's necessary to provide the certificate of contract from your parents.,23
771,Ensure the submission of your parents' certificate of contract.,23
772,Please submit the certificate of contract signed by your parents.,23
773,Remember to include your parents' certificate of contract.,23
774,"DSWD Regional Offices will send a copy to BU Admissions, containing the names of SHS Students who are beneficiaries of the 4Ps program.",24
775,"The DSWD Regional Offices will forward a copy to BU Admissions, listing the names of SHS Students who are participants in the 4Ps program.",24
776,"DSWD Regional Offices will provide BU Admissions with a copy, which includes the names of SHS Students benefiting from the 4Ps program.",24
777,"BU Admissions will receive a copy from DSWD Regional Offices, which will include the names of SHS Students enrolled in the 4Ps program.",24
778,"A copy, including the names of SHS Students enrolled in the 4Ps program, will be submitted to BU Admissions by DSWD Regional Offices.",24
779,"DSWD Regional Offices will furnish BU Admissions with a copy, containing the names of SHS Students who are part of the 4Ps program.",24
780,"BU Admissions will be provided with a copy by DSWD Regional Offices, encompassing the names of SHS Students benefiting from the 4Ps program.",24
781,"DSWD Regional Offices will transmit a copy to BU Admissions, comprising the names of SHS Students who are recipients of the 4Ps program.",24
782,"BU Admissions will receive a copy from DSWD Regional Offices, including the names of SHS Students who are participants in the 4Ps program.",24
783,"A copy, containing the names of SHS Students benefiting from the 4Ps program, will be submitted to BU Admissions by DSWD Regional Offices.",24
784,"DSWD Regional Offices will send a copy to BU Admissions, with the names of SHS Students who are enrolled in the 4Ps program.",24
785,"BU Admissions will receive a copy from DSWD Regional Offices, listing the names of SHS Students who are part of the 4Ps program.",24
786,Please ensure the submission of your guardian's certificate of tax exemption.,25
787,Your guardian's certificate of tax exemption needs to be submitted.,25
788,Make sure to include your guardian's certificate of tax exemption.,25
789,Your guardian's certificate of tax exemption is required for submission.,25
790,Ensure the submission of your guardian's tax exemption certificate.,25
791,Your guardian's tax exemption certificate needs to be submitted.,25
792,Make sure to include your guardian's tax exemption certificate.,25
793,Your guardian's tax exemption certificate is required for submission.,25
794,Please don't forget to submit your guardian's tax exemption certificate.,25
795,It's necessary to provide your guardian's certificate of tax exemption.,25
796,Don't forget to include your guardian's certificate of tax exemption.,25
797,Your guardian's certificate of tax exemption must be submitted.,25
798,The email the BUAO.BUCET@GMAIL.COM or call at (052)742-5099 is at your service to address your concerns,26
799,You may email the BUAO.BUCET@GMAIL.COM or call at (052)742-5099 for your personal concerns,26
800,"According to the University Registrar, it is for mailing the request letter to Form 137 from the previous school of the student.",27
801,"As stated by the University Registrar, the purpose is to mail the request letter for Form 137 from the student's previous school.",27
802,The University Registrar has indicated that the intention is to send the request letter for Form 137 from the student's prior educational institution.,27
803,"According to the University Registrar, the objective is to mail the request letter concerning Form 137 from the student's former school.",27
804,It is communicated by the University Registrar that the reason is to mail the request letter for Form 137 from the student's previous educational institution.,27
805,The University Registrar specifies that the aim is to send the request letter for Form 137 from the student's previous school.,27
806,"According to the University Registrar, the purpose is to mail the request letter for Form 137 from the student's previous educational establishment.",27
807,"Yes, the mailing stamp can be more than 40 pesos but not less than 40 pesos.",28
808,"Indeed, the postage stamp's value may exceed 40 pesos but must not fall below this amount.",28
809,"Affirmative, the mailing stamp's price can surpass 40 pesos but should not go under 40 pesos.",28
810,"Yes, it's acceptable for the postage stamp to exceed 40 pesos, provided it doesn't go below that amount.",28
811,"Correct, the mailing stamp can have a value greater than 40 pesos but should not be lower than 40 pesos.",28
812,"Yes, the postage stamp's cost may go beyond 40 pesos, as long as it doesn't dip below 40 pesos",28
813,"Absolutely, the mailing stamp can be priced higher than 40 pesos, but it should not be less than 40 pesos.",28
814,"The mailing stamp should be 40 pesos, a total of 40 pesos or more than 40 pesos.",29
815,"The postage fee must amount to 40 pesos, either exactly 40 pesos or exceeding 40 pesos.",29
816,"The mailing stamp should cost 40 pesos, totaling either 40 pesos or in excess of 40 pesos.",29
817,"The postage cost needs to be 40 pesos, either precisely 40 pesos or above 40 pesos.",29
818,"The price of the mailing stamp should be 40 pesos, totaling either 40 pesos or more.",29
819,"The postage fee should be 40 pesos, either exactly 40 pesos or higher than 40 pesos.",29
820,"The cost of the mailing stamp should amount to 40 pesos, totaling either 40 pesos or exceeding this amount.",29
821,"The mailing stamp should be priced at 40 pesos, a sum totaling either 40 pesos or surpassing it.",29
822,"According to the new Administrative Order by the University President, the Medical Certificate as part of the requirement needed for enrollment shall be temporarily waived in consideration of the present situation and compliance with the standing policy of the Inter-Agency Task Force for the Management of the Emerging Infectious Disease (IAFT-MEID).
For those who have already a Medical Certificate, the Health Services Office said that students will only need to mail/send through courier the Medical Certificate together with the other requirements. The Chest X-ray film and Result together with the Hepa B Screening Result will be checked by the University Physician (Dr. Abainza) on a later date (will be scheduled).",30
823,"Per the new Administrative Order issued by the University President, the requirement of a Medical Certificate for enrollment will be temporarily waived, considering the current circumstances and in alignment with the policies of the Inter-Agency Task Force for the Management of the Emerging Infectious Disease (IAFT-MEID).",30
824,"In accordance with the recent Administrative Order from the University President, the necessity of presenting a Medical Certificate for enrollment will be temporarily suspended, taking into account the prevailing conditions and adherence to the guidelines of the Inter-Agency Task Force for the Management of the Emerging Infectious Disease (IAFT-MEID).",30
825,"The University President's recent Administrative Order stipulates that the requirement for a Medical Certificate for enrollment will be temporarily set aside, acknowledging the current situation and compliance with the directives of the Inter-Agency Task Force for the Management of the Emerging Infectious Disease (IAFT-MEID).",30
826,"As outlined in the latest Administrative Order by the University President, the necessity of a Medical Certificate for enrollment will be temporarily waived, considering the ongoing circumstances and adherence to the protocols of the Inter-Agency Task Force for the Management of the Emerging Infectious Disease (IAFT-MEID).",30
827,"Per the recent Administrative Order issued by the University President, the inclusion of a Medical Certificate as part of the enrollment requirements will be temporarily exempted, given the prevailing conditions and adherence to the policies of the Inter-Agency Task Force for the Management of the Emerging Infectious Disease (IAFT-MEID).",30
828,"In light of the new Administrative Order from the University President, the requirement for a Medical Certificate for enrollment will be temporarily disregarded, taking into account the current situation and compliance with the regulations of the Inter-Agency Task Force for the Management of the Emerging Infectious Disease (IAFT-MEID).",30
829,"According to the recent Administrative Order issued by the University President, the necessity of a Medical Certificate for enrollment will be temporarily waived, considering the present circumstances and adherence to the directives of the Inter-Agency Task Force for the Management of the Emerging Infectious Disease (IAFT-MEID).",30
830,Documents to be passed via submissions of digital/scanned copy:\n 1. BUCET Result\n 2. SHS Report Card\n 3. Medical Certificate (only to those who can provide now)\n 4. Birth Certificate\n 5. 2 pcs of 2x2 picture,31
831,Documents to be submitted in digital/scanned copy form:\n 1. BUCET Result\n 2. SHS Report Card\n 3. Medical Certificate (only to those who can provide now)\n 4. Birth Certificate\n 5. 2 pcs of 2x2 picture,31
832,List of documents to be passed in digital/scanned copy form:\n 1. BUCET Result\n 2. SHS Report Card\n 3. Medical Certificate (only to those who can provide now)\n 4. Birth Certificate\n 5. 2 pcs of 2x2 picture,31
833,"According to the University Registrar, aside from the dropboxes that will be provided in the external(satellite) campuses of the University, they will also be providing a dropbox at the gate near the BU Admissions Office and University Registrar for applicants that live near the Main Campus.",32
834,"According to the University Registrar, they will be providing a dropbox at the gate near the BU Admissions Office and University Registrar for applicants that live near the Main Campus.",32
835,"Aside from the dropboxes that will be provided in the external(satellite) campuses of the University, they will also be providing a dropbox at the gate near the BU Admissions Office and University Registrar.",32
836,"According to the University Registrar, you will only need to send your Grade 12 Report Card. The office emphasized that the Report Card is a Basic Requirement for enrolment in the University.",33
837,"As per the University Registrar, solely the submission of your Grade 12 Report Card is necessary.",33
838,The University Registrar highlighted that presenting the Grade 12 Report Card is mandatory for university enrollment.,33
839,The Grade 12 Report Card is underscored by the university office as an essential document for enrollment.,33
840,"In accordance with the University Registrar, only the Grade 12 Report Card needs to be forwarded.",33
841,The University Registrar stresses the importance of furnishing the Grade 12 Report Card for enrollment purposes.,33
842,"The submission of the Grade 12 Report Card alone suffices, as stated by the University Registrar.",33
843,It has been indicated by the University Registrar that solely the Grade 12 Report Card is required.,33
844,Courses Available at College of Science (CS):\n 1. Bachelor of Science in Biology\n 2. Bachelor of Science in Chemistry\n 3. Bachelor of Science in Computer Science\n 4. Bachelor of Science in Information Technology\n 5. Bachelor of Science in Meteorology,34
845,Courses Available at College of Social Sciences and Philosophy (CSSP):\n 1. AB Peace Studies\n 2. AB Philosophy\n 3. AB Political Science\n 4. AB Sociology\n 5. BS Psychology\n 6. BS Social Work,35
846,Courses Available at BU Tabaco (BUTC):\n 1. Secondary Education Major in Science\n 2. Secondary Education Major in Math\n 3. BS Entrepreneurship\n 4. BS Fisheries\n 5.  BS Food Technology\n 6. BS Nursing\n 7.  BS Social Work,36
847,Courses Available at College of Education (CE):\n 1. Early Childhood Education\n 2. Elementary Education\n 3. Secondary Education\n 4. Bachelor of Culture and Arts Education,37
848,Courses Available at BU Gubat Campus (GC):\n 1. Elementary Education\n 2. Secondary Education major in Filipino\n 3. Secondary Education major in Social Studies\n 4. BS Entrepreneurship\n 5. BSBA Major in Microfinance,38
849,Courses Available at College of Arts and Letters (CAL):\n 1. AB Broadcasting\n 2. AB Communication\n 3.  AB English Language\n 4. AB Journalism\n 5. AB Performing Arts (BPeA) Theater\n 6. AB Literature,39
850,Courses Available at Institute of Design and Architecture (IDeA):\n 1. BS Architecture,40
851,Courses Available at College of Nursing (CN):\n 1. BS Nursing,41
852,Courses Available at Jesse M. Robredo Institute of Governance and Development (JMRIGD):\n 1. Public Administration,42
853,"Courses Available at Institute of Physical Education, Sports and Recreation (IPESR)?:\n 1. BS in Exercise & Sports Sciences\n 2. Bachelor of Physical Education",43
854,"Courses Available at College of Business, Economics and Management (CBEM):\n 1. BS Accountancy\n 2. BS Economics\n 3. BS Entrepreneurship\n 4. BSBA Major in Financial Management\n 5. BSBA Major in Human Resource Management\n 6. BS Management\n 7. BSBA Major in Marketing Management\n 8. BSBA Microfinance\n 9. BSBA Major in Operations Management",44
855,Courses Available at College of Industrial Technology (CIT):\n 1. BS Automotive Technology\n 2. BS Civil Technology\n 3. BS Electrical Technology\n 4. BS Electronics Technology\n 5. BS Mechanical Technology\n 6. BS Food Technology\n 7. Industrial Design\n 8. Technical - Vocational Teacher Educ. Major in Drafting Technology\n 9. Technical - Vocational Teacher Educ. Major in Electrical Technology\n 10. Technical - Vocational Teacher Educ. Major in Food Service Management\n 11. Technical - Vocational Teacher Educ. Major in Garments Fashion and Design,45
856,Courses Available at College of Engineering (CENG):\n 1. BS Chemical Engineering\n 2. BS Civil Engineering\n 3. BS Electrical Engineering\n 4. BS Geodetic Engineering\n 5. BS Mechanical Engineering\n 6. BS Mining Engineering,46
857,Courses Available at Bicol University Guinobatan:\n 1. BS Agribusiness\n 2. BS Agricultural & Biosystems Engineering\n 3. BS Agriculture\n 4. BS Forestry\n 5. Technical - Vocational Teacher Educ. Major in Animal Production\n 6. Technical - Vocational Teacher Educ. Major in Agricultural Crop Production\n 7. BS Food Technology\n 8. Doctor of Veterinary Medicine,47
858,Courses Available at Bicol University Polangui:\n 1. Elementary Education\n 2. Secondary Education Major in English\n 3. Secondary Education Major in Math\n 4. BS Automotive Technology\n 5. BS Computer Engineering\n 6. BS Computer Science\n 7. BS Electronics Engineering\n 8. BS Electronics Technology\n 9. BS Entrepreneurship\n 10. BS Information System\n 11. BS Information Technology\n 12. BS Information Technology (Animation)\n 13. BS Mechanical Technology\n 14. BS Nursing\n 15. Technology and Livelihood Education (BTLed-ICT)\n 16. Technology and Livelihood Education (BTLEd-Home Economics),48
859,Courses Available at the College of Dental Medicine (CDM): 1. Doctor of Dental Medicine,49
860,"I. General Requirements:\n 1. You must be a high school senior of a DepEd-recognized high school and expecting to graduate at the end of the school year; OR\n 2. A senior high school graduate who has not taken and/or is not taking any college subjects or an ALS graduate who has not enrolled in any college course is eligible to apply.\n II. Specific Requirements:\n 1. To apply, go to https://buao.bicol-u.edu.ph/bucet_online/bucetapply.php and fill out the online application form. Make sure to use a computer/device with a good internet connection upon online registration.\n 2. Two(2) copies of “2x2” recent, unedited or unfiltered studio-taken photograph of the applicant in white background with the applicant's signature and name tag below;\n 3. Grade 9 and Grade 11 High School academic ratings affixed at the reversed side of the BUCET Application Form and duly signed by the School Principal and has a school dry seal;\n 4. Authenticated Photocopies of Grade 9-11 SF10 (Formerly Form 137) and Grade 12 SF9(Formerly Form 138) For Senior High School Graduates who have not taken any college subject. For ALS graduates, submit your ALS Certificate of Rating and Certificate of Completion. DO NOT SUBMIT the original copies unless required by the office to be presented for authentication purposes.\n 5. Photocopy of Person with Disability (PWD) ID under RA No. 7277 (if applicable only);\n 6. Photocopy of parent's Solo Parent ID under RA No. 11861 (if applicable only);\n 7. Copy of Parent's latest Income Tax Return (ITR) or Certificate of Tax Exemption from the Bureau of Internal Revenue (BIR);\n 8. Accomplished NCIP-COC Form 4 or downloadable Certificate of Membership from the National Commission on Indigenous Peoples (NCIP) Regional Office, if the applicant is a member of ethnolinguistic groups (Indigenous Peoples groups);\n 9. Certification from the Barangay if the applicant is a resident of or comes from Geographically-Isolated and Disadvantaged Areas, (GIDA) under RA No. 11148, please refer to this link GIDA List 2022;\n 10. Certification from DSWD if a member of 4P's (Pantawid Pamilyang Pilipino Program);\n 11. One long-sized window mailing envelope with Php 50.00 worth of mailing stamps from the Postal Office attached to the upper right-hand corner for mailing results;\n",50
861,"Steps to submit your BUCET requirements\n 1. Print out the PDF copy of your BUCET Application Form. Use legal size (8.5”x13”) bond paper for printing the form;\n 2. Give the BUCET Application Form to your High School Registrar/Principal/School Head to fill out the SECONDARY RECORD FORM on the back page of your BUCET Application Form. Make sure your School Principal/Head has signed the BUCET Application Form and has a dry seal of your school;\n 3. The following options are provided on how to submit your BUCET application documents:\n    Option 1: Submit your BUCET Application requirements to your High School Counselor or to any authorized school representative;\n    Option 2: Submit your BUCET Application requirements to the Bicol University Admissions Office (ONSITE) during your appointed submission date;\n    Option 3: Mail your BUCET Application documents through any courier service available in your locality;\n 4. Assigned BUAO personnel will check and validate your requirements;\n 5. Claim your Test Permit from your High School Counselor or authorized school representative if you chose Option 1; from BUAO if you chose Option 2. For Option 3, your temporary test permit will be emailed to you at your official email address;\n 6. Bring your Test Permit and Vaccination Card during your scheduled examination. For applicants who are not yet vaccinated, kindly present an Anti-gen test result conducted a day before your scheduled examination;\n    Only fully-vaccinated students shall be allowed to take the examination. Unvaccinated students shall be required to present a valid RT-PCR or Antigen test taken a day before the examination date for them to be allowed to take the BUCET. An examinee who feels sick or indisposed, complains of COVID-like symptoms, or registers body temperature above the normal range during examination day shall be rescheduled.",51
862,"The Bicol University Admissions Office will post the list of passers on their official page, also you will receive an email at your official email address.",52
863,"The official page of the Bicol University Admissions Office will host the roster of successful candidates, and simultaneously, an email will be sent to your designated email address.",52
864,"The list of successful candidates will be published on the official webpage of the Bicol University Admissions Office, alongside an email notification sent to your official email.",52
865,"Expect to find the list of individuals who passed on the official webpage of the Bicol University Admissions Office, with a corresponding email dispatched to your official email address.",52
866,"The Bicol University Admissions Office will make the list of passers available on their official page, and concurrently, they will send you an email to your official email address.",52
867,"On their official webpage, the Bicol University Admissions Office will display the names of those who passed, and simultaneously, an email notification will be sent to your official email.",52
868,"Look out for the list of successful candidates on the official page of the Bicol University Admissions Office, and expect to receive an email at your official email address.",52
869,"The roster of passers will be posted on the official webpage of the Bicol University Admissions Office, and concurrently, an email notification will be sent to your official email.",52
870,"You can find the list of successful candidates on the official page of the Bicol University Admissions Office, and at the same time, an email will be sent to your official email address.",52
871,To qualify:\n1. You must be a high school senior of a DepEd-recognized high school and expecting to graduate at the end of the school year; OR\n 2. a senior high school graduate who has not taken and/or is not taking any college subjects or an ALS graduate who has not enrolled in any college course and is eligible to apply.,53
872,"The examination consists of sub-tests in Language Proficiency in English, Mathematics, Science, and Reading Comprehension.",54
873,"The test includes sections on English Language Proficiency, Mathematics, Science, and Reading Comprehension.",54
874,"The examination comprises assessments in English Language Proficiency, Mathematics, Science, and Reading Comprehension.",54
875,"Within the exam, there are sub-tests covering English Language Proficiency, Mathematics, Science, and Reading Comprehension.",54
876,"The assessment involves sub-tests focused on English Language Proficiency, Mathematics, Science, and Reading Comprehension.",54
877,"The examination is composed of sub-tests assessing proficiency in English, Mathematics, Science, and Reading Comprehension.",54
878,"Sub-tests within the examination evaluate proficiency in English Language, Mathematics, Science, and Reading Comprehension.",54
879,"The test includes sections for evaluating proficiency in English, Mathematics, Science, and Reading Comprehension.",54
880,Please refer to the paper that was handed to you after your examination.,55
881,You can refer to your paper that was handed to you after your examination.,55
882,The date can be found on the paper given to you.,55
883,"The test centers are located throughout Bicol. To find the test center allocated for your exam, the test center is indicated in the test permit that was handed by the BUAO personnel.Visit the link to see the list of offered test centers: https://buao.bicol-u.edu.ph/bucet_online/BUCESS-HOME/index.php",56
884,"Throughout Bicol, test centers are distributed for convenience.Visit the link to see the list of offered test centers: https://buao.bicol-u.edu.ph/bucet_online/BUCESS-HOME/index.php",56
885,Test centers are spread across Bicol to accommodate examinees.Visit the link to see the list of offered test centers: https://buao.bicol-u.edu.ph/bucet_online/BUCESS-HOME/index.php,56
886,Discovering your designated test center in Bicol is facilitated by referencing the test permit.Visit the link to see the list of offered test centers: https://buao.bicol-u.edu.ph/bucet_online/BUCESS-HOME/index.php,56
887,"The test permit, provided by BUAO personnel, denotes the allocated test center. Visit the link to see the list of offered test centers: https://buao.bicol-u.edu.ph/bucet_online/BUCESS-HOME/index.php",56
888,Test centers are situated across various locations within Bicol.Visit the link to see the list of offered test centers: https://buao.bicol-u.edu.ph/bucet_online/BUCESS-HOME/index.php,56
889,"Yes you can, but we advise you to use PC or Laptop in applying for a much convenient view of the website and easier access on your downloadable files.",57
